#HyperedgeIdentifier	NumBVisit	BVisitNodes	TraversedHedges	RestrictiveHedges
http://identifiers.org/reactome/R-HSA-114688	1	http://pathwaycommons.org/pc2/Complex_cdd9c52e37a6ea87e6fb61c1f59a400c		
http://identifiers.org/reactome/R-HSA-350769	1	http://pathwaycommons.org/pc2/Complex_1468f440592ddef2b3a5745b524a88f4		http://identifiers.org/reactome/R-HSA-2130619;http://identifiers.org/reactome/R-HSA-421833;http://identifiers.org/reactome/R-HSA-432712
http://identifiers.org/reactome/R-HSA-6805122	2	http://pathwaycommons.org/pc2/Complex_b56d5a61bf2cbe60997a0a314c972b3a;http://pathwaycommons.org/pc2/Complex_1d44e7b5a76665a0810c57e864a8d304	http://identifiers.org/reactome/R-HSA-6805126	
http://identifiers.org/reactome/R-HSA-3965447	3	http://pathwaycommons.org/pc2/Complex_9e667aadd84bf731ab5a565572201edd;http://pathwaycommons.org/pc2/Protein_f46d5f75c4fcc73178aa3d16b5326659;http://pathwaycommons.org/pc2/Complex_da463028d99c8e28a516f545c44739df		http://identifiers.org/reactome/R-HSA-750993;http://identifiers.org/reactome/R-HSA-750988;http://identifiers.org/reactome/R-HSA-398040;http://identifiers.org/reactome/R-HSA-751039;http://identifiers.org/reactome/R-HSA-751001;http://identifiers.org/reactome/R-HSA-167433;http://identifiers.org/reactome/R-HSA-3965441;http://identifiers.org/reactome/R-HSA-751013;http://identifiers.org/reactome/R-HSA-392295
http://identifiers.org/reactome/R-HSA-4411383	1	http://pathwaycommons.org/pc2/Complex_60f4cb305eef93d1f68d0c3fabbe93a1		
http://identifiers.org/reactome/R-HSA-8983378	7	http://pathwaycommons.org/pc2/Complex_d878285c39d3f7df031b799acc1b19be;http://pathwaycommons.org/pc2/Complex_75aab333c0b1bda49f59da3e05eb7535;http://pathwaycommons.org/pc2/Protein_d6f7a4a48f75e1e620f44bfeee0efc63;http://pathwaycommons.org/pc2/Complex_323e02c3da09b9210a2134d7589f6f0d;http://pathwaycommons.org/pc2/Complex_beba96ea05b73883782f1b607495f86d;http://pathwaycommons.org/pc2/Complex_b27bc689d4b65cc203f1e34b3b64bbe3;http://pathwaycommons.org/pc2/Protein_f319e5d53ffae9c1795776675f3b0e96	http://identifiers.org/reactome/R-HSA-8983371;http://identifiers.org/reactome/R-HSA-8983379;http://identifiers.org/reactome/R-HSA-8983373;http://identifiers.org/reactome/R-HSA-8983374	http://identifiers.org/reactome/R-HSA-8983378;http://identifiers.org/reactome/R-HSA-8983299
http://identifiers.org/reactome/R-HSA-8983299	2	http://pathwaycommons.org/pc2/Complex_9eafb86381854aced073c3ff1e3c2caa;http://pathwaycommons.org/pc2/Complex_3b1baca02cdb0f040326c0fb7dc723d1	http://identifiers.org/reactome/R-HSA-8983309	http://identifiers.org/reactome/R-HSA-8983394
http://identifiers.org/reactome/R-HSA-434633	1	http://pathwaycommons.org/pc2/Complex_465cb4c046a89fe32918b004348a5b87		http://identifiers.org/reactome/R-HSA-442273
http://identifiers.org/reactome/R-HSA-1222644	2	http://pathwaycommons.org/pc2/Protein_9c8221a8dd3ae1622d7420f9d19f3017;http://pathwaycommons.org/pc2/Protein_e6f48b21500563dca9d3edf18948bd55		http://identifiers.org/reactome/R-HSA-1222755
http://identifiers.org/reactome/R-HSA-5250217	2	http://pathwaycommons.org/pc2/Complex_ddf2918f3390c1830034dea19e9fe829;http://pathwaycommons.org/pc2/Complex_5afa7b56ca9693b66f6502c66b2a9ec3	http://identifiers.org/reactome/R-HSA-5250210	http://identifiers.org/reactome/R-HSA-5250209
http://identifiers.org/reactome/R-HSA-2422927	1	http://pathwaycommons.org/pc2/Complex_775600fcfaccb9e8d58665a9e08fcac5		http://identifiers.org/reactome/R-HSA-2314566
http://identifiers.org/reactome/R-HSA-5663156	1	http://pathwaycommons.org/pc2/Complex_8cb58065d6cbcacb58a0bd57248310c2		http://identifiers.org/reactome/R-HSA-879724
http://identifiers.org/reactome/R-HSA-5663170	1	http://pathwaycommons.org/pc2/Complex_e5fd1eeed7059e747666eec65cc5b276		http://identifiers.org/reactome/R-HSA-879798
http://identifiers.org/reactome/R-HSA-8854905	1	http://pathwaycommons.org/pc2/Complex_53824f158e8b07b848e9100153b1c6e2		
http://identifiers.org/reactome/R-HSA-8951442	1	http://pathwaycommons.org/pc2/Complex_633da45de48a405ba4c3e4e6e5aa9c35		http://identifiers.org/reactome/R-HSA-8951443
http://identifiers.org/reactome/R-HSA-5578744	2	http://pathwaycommons.org/pc2/Complex_844947ef39cba4d491109f4713bd8485;http://pathwaycommons.org/pc2/Complex_9971efef4314e19c0921ff8ae113d732		
http://identifiers.org/reactome/R-HSA-1168376	1	http://pathwaycommons.org/pc2/Complex_7b4fbe319fe1119f39303ebcf34c01b3		http://identifiers.org/reactome/R-HSA-434700;http://identifiers.org/reactome/R-HSA-2089927
http://identifiers.org/reactome/R-HSA-8952442	1	http://pathwaycommons.org/pc2/Protein_0c7dc2318afb86d159f6d45207038434		http://identifiers.org/reactome/R-HSA-216061;http://identifiers.org/reactome/R-HSA-2752125;http://identifiers.org/reactome/R-HSA-2752118;http://identifiers.org/reactome/R-HSA-265424;http://identifiers.org/reactome/R-HSA-2752115;http://identifiers.org/reactome/R-HSA-4086205
http://identifiers.org/reactome/R-HSA-508247	1	http://pathwaycommons.org/pc2/PhysicalEntity_2e930a2cce6f6d28c050114f44b0da41		http://identifiers.org/reactome/R-HSA-198284
http://identifiers.org/reactome/R-HSA-914182	1	http://pathwaycommons.org/pc2/Complex_85a2cfe2153871756c1d8cf2a400d11d		
http://identifiers.org/reactome/R-HSA-418176	1	http://pathwaycommons.org/pc2/Complex_aa5b9d357ad0d8135885d59e79e1a6d3	http://identifiers.org/reactome/R-HSA-418200	
http://identifiers.org/reactome/R-HSA-180073	1	http://pathwaycommons.org/pc2/Complex_af47acbedfd1458a172565e66395827b		
http://identifiers.org/reactome/R-HSA-5692788	1	http://pathwaycommons.org/pc2/Protein_39658e435339a518f44e5e78f10a94a0		http://identifiers.org/reactome/R-HSA-5692755;http://identifiers.org/reactome/R-HSA-5692764
http://identifiers.org/reactome/R-HSA-5693578	1	http://pathwaycommons.org/pc2/Complex_062ae9f2b5e39f099a4dcaa9cf28e048		http://identifiers.org/reactome/R-HSA-5693574
http://identifiers.org/reactome/R-HSA-2974731	2	http://pathwaycommons.org/pc2/Protein_da51dd9f8b1d75c25061c34f1f2caa11;http://pathwaycommons.org/pc2/Protein_3d911a46e33189ed1120dc0cc037b007	http://identifiers.org/reactome/R-HSA-157933	http://identifiers.org/reactome/R-HSA-2197588
http://identifiers.org/reactome/R-HSA-174624	3	http://pathwaycommons.org/pc2/Protein_df25e9bb9edca8219fdd36a5e2f7c3d3;http://pathwaycommons.org/pc2/Protein_dd429c315f743cb259965e9b92bbc313;http://pathwaycommons.org/pc2/Complex_3adbe1a9d074079f59111d6749be29b0	http://identifiers.org/reactome/R-HSA-171087	http://identifiers.org/reactome/R-HSA-6784734;http://identifiers.org/reactome/R-HSA-171122;http://identifiers.org/reactome/R-HSA-2424254;http://identifiers.org/reactome/R-HSA-174657
http://identifiers.org/reactome/R-HSA-452100	1	http://pathwaycommons.org/pc2/Complex_d279de8024cad4902035988f22f757f3		
http://identifiers.org/reactome/R-HSA-75080	1	http://pathwaycommons.org/pc2/Complex_dcbfcb3cbafb7a93c3046d0dadce5e34		http://identifiers.org/reactome/R-HSA-75081
http://identifiers.org/reactome/R-HSA-167113	2	http://pathwaycommons.org/pc2/Complex_6c597bb66dec86014ece617ba7182b16;http://pathwaycommons.org/pc2/Protein_c464cc2150ab29ace0df0fab455bfdd6		http://identifiers.org/reactome/R-HSA-109637;http://identifiers.org/reactome/R-HSA-167136;http://identifiers.org/reactome/R-HSA-6810234
http://identifiers.org/reactome/R-HSA-8876191	2	http://pathwaycommons.org/pc2/Protein_3e5e5aab2af2e0b00118d0a80de7f7cd;http://pathwaycommons.org/pc2/Complex_228e8a7a0950765fcb8c628ffed69fdd		
http://identifiers.org/reactome/R-HSA-5666129	2	http://pathwaycommons.org/pc2/Complex_fcdbe8ed7fc4596389e541a4df032d84;http://pathwaycommons.org/pc2/Complex_3db1f0fed65b89b3137e50cc1aa6a52a	http://identifiers.org/reactome/R-HSA-5666160	http://identifiers.org/reactome/R-HSA-5666169
http://identifiers.org/reactome/R-HSA-1592387	1	http://pathwaycommons.org/pc2/Complex_cbc7943a69efc775980d883ee1cdab46		http://identifiers.org/reactome/R-HSA-2328048
http://identifiers.org/reactome/R-HSA-5686475	1	http://pathwaycommons.org/pc2/Complex_7136049e344e2b7472583074a198cf08		http://identifiers.org/reactome/R-HSA-6785732
http://identifiers.org/reactome/R-HSA-1369115	1	http://pathwaycommons.org/pc2/Complex_a34b0b21a5c1ba82a72ab0f5dee546f1		
http://identifiers.org/reactome/R-HSA-375160	1	http://pathwaycommons.org/pc2/Complex_732c7118013a8350eaa8c08d0d07dc01		http://identifiers.org/reactome/R-HSA-419033
http://identifiers.org/reactome/R-HSA-8850560	2	http://pathwaycommons.org/pc2/Complex_416371efc6af99bf89cdc01e510ad7b8;http://pathwaycommons.org/pc2/Protein_cd090517294b6fb4996a1c913cd0c675		http://identifiers.org/reactome/R-HSA-6814121
http://identifiers.org/reactome/R-HSA-183084	3	http://pathwaycommons.org/pc2/Complex_60a7d7e7352747e29f7c4012542b71c2;http://pathwaycommons.org/pc2/Complex_c908db023bc312b97699264984f00600;http://pathwaycommons.org/pc2/Complex_e38c47cdb38c4d94aa64a54778d1f6b0	http://identifiers.org/reactome/R-HSA-183058	http://identifiers.org/reactome/R-HSA-183036;http://identifiers.org/reactome/R-HSA-182994
http://identifiers.org/reactome/R-HSA-5692761	1	http://pathwaycommons.org/pc2/Complex_2a3ce9a52513ca0b135491a1566e7ce8		http://identifiers.org/reactome/R-HSA-5692788
http://identifiers.org/reactome/R-HSA-419232	1	http://pathwaycommons.org/pc2/Complex_2def2a6379efb3e973a202f6c0e517b8		http://identifiers.org/reactome/R-HSA-3928616;http://identifiers.org/reactome/R-HSA-419197;http://identifiers.org/reactome/R-HSA-5668932;http://identifiers.org/reactome/R-HSA-5668978;http://identifiers.org/reactome/R-HSA-5671919
http://identifiers.org/reactome/R-HSA-141691	4	http://pathwaycommons.org/pc2/Complex_dc999cdacc38e843ea7c3f05e5192159;http://pathwaycommons.org/pc2/Complex_cc23bc477de4e96aabb2260d8c08bef4;http://pathwaycommons.org/pc2/Complex_2ba498ccdaba7a21b5584d4e25bc1898;http://pathwaycommons.org/pc2/Complex_a4b2851394e7d1e339c1a5fe606f90a4	http://identifiers.org/reactome/R-HSA-141673;http://identifiers.org/reactome/R-HSA-141671	
http://identifiers.org/reactome/R-HSA-5682598	1	http://pathwaycommons.org/pc2/Complex_ea982a4fac65874622130d5370a174e4		http://identifiers.org/reactome/R-HSA-5682607
http://identifiers.org/reactome/R-HSA-2900765	1	http://pathwaycommons.org/pc2/Complex_8289601651e6bba9951a197c3e253403		
http://identifiers.org/reactome/R-HSA-5218916	2	http://pathwaycommons.org/pc2/Protein_2518bbf762c3d4a89144871713aa9753;http://pathwaycommons.org/pc2/PhysicalEntity_89e89e10887c23dedaf2a79cab0e63b6		http://identifiers.org/reactome/R-HSA-443779;http://identifiers.org/reactome/R-HSA-373736;http://identifiers.org/reactome/R-HSA-5626507;http://identifiers.org/reactome/R-HSA-2029466;http://identifiers.org/reactome/R-HSA-433725;http://identifiers.org/reactome/R-HSA-430347
http://identifiers.org/reactome/R-HSA-8951695	1	http://pathwaycommons.org/pc2/Complex_46b90842e7bb52246df86701afd27b09		
http://identifiers.org/reactome/R-HSA-5626228	1	http://pathwaycommons.org/pc2/Complex_2e02f9b513ec24677a77e726237001f8		http://identifiers.org/reactome/R-HSA-5626699
http://identifiers.org/reactome/R-HSA-5679205	1	http://pathwaycommons.org/pc2/Complex_94e8e070655c10cfb80a12421fa19d55		http://identifiers.org/reactome/R-HSA-5682385
http://identifiers.org/reactome/R-HSA-8877348	1	http://pathwaycommons.org/pc2/Complex_20ab2bbcff08cdc5545b34ef1e0bc912		http://identifiers.org/reactome/R-HSA-8877345
http://identifiers.org/reactome/R-HSA-8877414	1	http://pathwaycommons.org/pc2/Complex_cd9fb937e7c6d26b0ca93cb628e2ab68		http://identifiers.org/reactome/R-HSA-8877421
http://identifiers.org/reactome/R-HSA-8877879	1	http://pathwaycommons.org/pc2/Complex_7745942b5e3d040435fd08dae2c82586		http://identifiers.org/reactome/R-HSA-8877884
http://identifiers.org/reactome/R-HSA-8877369	1	http://pathwaycommons.org/pc2/Complex_afd511c2127b50a563d133cdccdd42a2		http://identifiers.org/reactome/R-HSA-9006422
http://identifiers.org/reactome/R-HSA-8938507	1	http://pathwaycommons.org/pc2/Complex_e080d9efd730a7e47f50b8ede6034fd3		http://identifiers.org/reactome/R-HSA-8935785
http://identifiers.org/reactome/R-HSA-5651739	5	http://pathwaycommons.org/pc2/Complex_a6f7262b9525bf9ab7a1892672c8be15;http://pathwaycommons.org/pc2/Complex_7cef5f226d2f61dd13cc02a432ae56be;http://pathwaycommons.org/pc2/Complex_482a82c8291af30dd2f65880a3331290;http://pathwaycommons.org/pc2/PhysicalEntity_e5bbde2a050e35209cf5590f7afc7530;http://pathwaycommons.org/pc2/Protein_1a87c19dd89d66a7a1fda547f30db4b7	http://identifiers.org/reactome/R-HSA-5651782	http://identifiers.org/reactome/R-HSA-174446;http://identifiers.org/reactome/R-HSA-5651773;http://identifiers.org/reactome/R-HSA-69152;http://identifiers.org/reactome/R-HSA-5651828;http://identifiers.org/reactome/R-HSA-110364;http://identifiers.org/reactome/R-HSA-5649873;http://identifiers.org/reactome/R-HSA-5687484;http://identifiers.org/reactome/R-HSA-182876
http://identifiers.org/reactome/R-HSA-5419277	7	http://pathwaycommons.org/pc2/Complex_0c57d16f0c8802a380e0ffb6cf391611;http://pathwaycommons.org/pc2/Protein_074e10ed4af25476a99904e43346f547;http://pathwaycommons.org/pc2/Complex_6b8b0fb41809491a92dc62845e2a514e;http://pathwaycommons.org/pc2/Complex_93053907132bb1e95d351c4729dd37d5;http://pathwaycommons.org/pc2/Complex_bc0c6bb636730e3a83ab3b3c519246bf;http://pathwaycommons.org/pc2/PhysicalEntity_e2d73a33d1c9f6ea4e9706f83ed96a6d;http://pathwaycommons.org/pc2/PhysicalEntity_fc8d57558ac96eef7b86c7f1890b9e14	http://identifiers.org/reactome/R-HSA-5419273	http://identifiers.org/reactome/R-HSA-5389839;http://identifiers.org/reactome/R-HSA-5389849;http://identifiers.org/reactome/R-HSA-5419281;http://identifiers.org/reactome/R-HSA-5368279
http://identifiers.org/reactome/R-HSA-5655170	2	http://pathwaycommons.org/pc2/Protein_3364fd6fe535231905a4e0690216d588;http://pathwaycommons.org/pc2/Complex_388951bf78ddb18cdf110db9c25e5be2		http://identifiers.org/reactome/R-HSA-5655142;http://identifiers.org/reactome/R-HSA-110316
http://identifiers.org/reactome/R-HSA-416588	1	http://pathwaycommons.org/pc2/Complex_66c758f06c4b95f293f9b4c2508f954c		http://identifiers.org/reactome/R-HSA-5666178;http://identifiers.org/reactome/R-HSA-419049
http://identifiers.org/reactome/R-HSA-5218820	1	http://pathwaycommons.org/pc2/Complex_bebe7343050497f22609a07a7c215b62		http://identifiers.org/reactome/R-HSA-8951586
http://identifiers.org/reactome/R-HSA-6785478	4	http://pathwaycommons.org/pc2/Complex_8c393bc20c58d69dcd3b40dd27475997;http://pathwaycommons.org/pc2/PhysicalEntity_5f87c8796b782d124974f43039e4f9db;http://pathwaycommons.org/pc2/Protein_5f6cca80670aad3348bd02831020989d;http://pathwaycommons.org/pc2/Complex_37da702699a8214be366bed782d24c72	http://identifiers.org/reactome/R-HSA-6783483	
http://identifiers.org/reactome/R-HSA-5324617	1	http://pathwaycommons.org/pc2/Complex_e51c99aa549f1e77889128a08b7a9678		
http://identifiers.org/reactome/R-HSA-165034	3	http://pathwaycommons.org/pc2/Complex_277abd8324bed17bfb95a2344201d7f3;http://pathwaycommons.org/pc2/Complex_fc64394a59a6e0ce0b6e47b8813f7eda;http://pathwaycommons.org/pc2/Complex_feefb88b14854ac0daaad4113600cc65	http://identifiers.org/reactome/R-HSA-165047;http://identifiers.org/reactome/R-HSA-165043	http://identifiers.org/reactome/R-HSA-180739;http://identifiers.org/reactome/R-HSA-165055
http://identifiers.org/reactome/R-HSA-180728	4	http://pathwaycommons.org/pc2/Complex_be9bf3d52793cec664d7e15500ea0464;http://pathwaycommons.org/pc2/PhysicalEntity_637b948b1d3e4f3b23a468dc51d1ba42;http://pathwaycommons.org/pc2/Complex_3a3f25d172112900063d81573167c543;http://pathwaycommons.org/pc2/Protein_a1810e530bf891471cf9ac89685070c1	http://identifiers.org/reactome/R-HSA-180736	http://identifiers.org/reactome/R-HSA-165033;http://identifiers.org/reactome/R-HSA-8869568
http://identifiers.org/reactome/R-HSA-2484822	1	http://pathwaycommons.org/pc2/Complex_c57aa9e0e67c790ee6ce65ba66e808be		http://identifiers.org/reactome/R-HSA-2468287
http://identifiers.org/reactome/R-HSA-373739	1	http://pathwaycommons.org/pc2/Complex_635f8d22b981432acfaab20580a1da34		
http://identifiers.org/reactome/R-HSA-6788628	4	http://pathwaycommons.org/pc2/Complex_cd2d4fdf250c7b2fb96da04c90ec36dd;http://pathwaycommons.org/pc2/Complex_78753d559be5e2dc9e3162df2cd2b9be;http://pathwaycommons.org/pc2/Protein_120071efc0b9e7766cbebb9e39b011ab;http://pathwaycommons.org/pc2/Complex_0316205b855d1ea177105fdfae2446dc	http://identifiers.org/reactome/R-HSA-6788623;http://identifiers.org/reactome/R-HSA-6788622	http://identifiers.org/reactome/R-HSA-6788571
http://identifiers.org/reactome/R-HSA-5653957	1	http://pathwaycommons.org/pc2/Complex_ec76e5050aa706acca442c76cdbc8ca4		http://identifiers.org/reactome/R-HSA-5653974
http://identifiers.org/reactome/R-HSA-2666278	2	http://pathwaycommons.org/pc2/Complex_5214a24b9403218d0e8c90bfdaecb674;http://pathwaycommons.org/pc2/Protein_9263de27c34cfe5e81af46ac78a45f69		http://identifiers.org/reactome/R-HSA-157353
http://identifiers.org/reactome/R-HSA-937032	1	http://pathwaycommons.org/pc2/Complex_ef2eb5fea3389c795816e0e9d2cb0848		
http://identifiers.org/reactome/R-HSA-4088309	1	http://pathwaycommons.org/pc2/Complex_b9052a97961d377d9f8122c066ce918d		http://identifiers.org/reactome/R-HSA-4088299
http://identifiers.org/reactome/R-HSA-8938440	1	http://pathwaycommons.org/pc2/Complex_bdd6a14c6eb21b925926de60aebade3d		http://identifiers.org/reactome/R-HSA-8935785
http://identifiers.org/reactome/R-HSA-2160935	1	http://pathwaycommons.org/pc2/Complex_c9d29806c384103e546844322fcb6021		
http://identifiers.org/reactome/R-HSA-5686074	2	http://pathwaycommons.org/pc2/Complex_32eeabfaeabcbb511c1b0139e5e7d419;http://pathwaycommons.org/pc2/Protein_cd8087461229a825368446206cc015d5		http://identifiers.org/reactome/R-HSA-74748;http://identifiers.org/reactome/R-HSA-74746
http://identifiers.org/reactome/R-HSA-194913	1	http://pathwaycommons.org/pc2/Complex_8f10339e93d900c72908d5dad8331aef		http://identifiers.org/reactome/R-HSA-194894;http://identifiers.org/reactome/R-HSA-194922
http://identifiers.org/reactome/R-HSA-194854	3	http://pathwaycommons.org/pc2/Protein_c51931604d24ca495223612431cfea59;http://pathwaycommons.org/pc2/Complex_f8804e979598069c2b9fd1ed0abedc77;http://pathwaycommons.org/pc2/Complex_bcca2daef3754e0b0b2f91d0388b8ce7	http://identifiers.org/reactome/R-HSA-195146	http://identifiers.org/reactome/R-HSA-194854
http://identifiers.org/reactome/R-HSA-8934690	1	http://pathwaycommons.org/pc2/Protein_bb910ce585dd3d5d13ebfed7b2d2ebd7		http://identifiers.org/reactome/R-HSA-6784189
http://identifiers.org/reactome/R-HSA-5655262	2	http://pathwaycommons.org/pc2/Complex_6be61a41588e9d19432304a096eb8e5f;http://pathwaycommons.org/pc2/Complex_5974eac8b99c4a6c66f767c1d9b70650	http://identifiers.org/reactome/R-HSA-5655270	http://identifiers.org/reactome/R-HSA-5655315;http://identifiers.org/reactome/R-HSA-5655295
http://identifiers.org/reactome/R-HSA-400012	1	http://pathwaycommons.org/pc2/Complex_be856a07df1618d136e12728c4088bcf		http://identifiers.org/reactome/R-HSA-399995
http://identifiers.org/reactome/R-HSA-5621571	1	http://pathwaycommons.org/pc2/Complex_4b7989d4f8be23e9a2c667726c1f2812		
http://identifiers.org/reactome/R-HSA-6810376	1	http://pathwaycommons.org/pc2/Complex_8fb025348d07d1df6368f559c42a21c0		
http://identifiers.org/reactome/R-HSA-373748	1	http://pathwaycommons.org/pc2/Complex_9aac058757de8e5646953fb9cdb706bd		
http://identifiers.org/reactome/R-HSA-5689649	1	http://pathwaycommons.org/pc2/Complex_50c1ff7c9d8a4a93fdfb12f2fa72a7c2		http://identifiers.org/reactome/R-HSA-5659781
http://identifiers.org/reactome/R-HSA-5659781	1	http://pathwaycommons.org/pc2/Complex_24853aefdd11780f34a277ce171bfd43		http://identifiers.org/reactome/R-HSA-5683385
http://identifiers.org/reactome/R-HSA-110322	1	http://pathwaycommons.org/pc2/Complex_4b4b7321540b195467dc2059e2f4f1ef		http://identifiers.org/reactome/R-HSA-5655835;http://identifiers.org/reactome/R-HSA-5652151;http://identifiers.org/reactome/R-HSA-5656105
http://identifiers.org/reactome/R-HSA-2059926	1	http://pathwaycommons.org/pc2/Complex_b239138f3f4a324e03fb6255e961b98e		
http://identifiers.org/reactome/R-HSA-174251	1	http://pathwaycommons.org/pc2/Protein_dde361055959ff0d39972686d5f9865c		
http://identifiers.org/reactome/R-HSA-5694445	1	http://pathwaycommons.org/pc2/Complex_cb085fc7c5b29691bf6c4950fedf15f2		
http://identifiers.org/reactome/R-HSA-8938487	1	http://pathwaycommons.org/pc2/Complex_c1d419216d865505ccb7501ba0150d81		http://identifiers.org/reactome/R-HSA-8935785
http://identifiers.org/reactome/R-HSA-110355	4	http://pathwaycommons.org/pc2/Complex_33e9cc33a1deb82520f252c5d04388d2;http://pathwaycommons.org/pc2/Complex_3beb15eb932947ba6870b54e74558397;http://pathwaycommons.org/pc2/Protein_071a22cca40c23fddf9dd7c35df9b9eb;http://pathwaycommons.org/pc2/Complex_83eec8887c8ca04f7a2cf05af011f1a4	http://identifiers.org/reactome/R-HSA-110359;http://identifiers.org/reactome/R-HSA-5649856	http://identifiers.org/reactome/R-HSA-110237;http://identifiers.org/reactome/R-HSA-5649854;http://identifiers.org/reactome/R-HSA-110360
http://identifiers.org/reactome/R-HSA-3215310	1	http://pathwaycommons.org/pc2/Complex_66badcb06f5bd3bdc37ce83f7c5eac98		http://identifiers.org/reactome/R-HSA-6805470;http://identifiers.org/reactome/R-HSA-3239014;http://identifiers.org/reactome/R-HSA-6805479;http://identifiers.org/reactome/R-HSA-6799332;http://identifiers.org/reactome/R-HSA-6805109;http://identifiers.org/reactome/R-HSA-5693609;http://identifiers.org/reactome/R-HSA-6805103;http://identifiers.org/reactome/R-HSA-4395236;http://identifiers.org/reactome/R-HSA-5632887;http://identifiers.org/reactome/R-HSA-5633460;http://identifiers.org/reactome/R-HSA-5632759;http://identifiers.org/reactome/R-HSA-5632939;http://identifiers.org/reactome/R-HSA-5632914;http://identifiers.org/reactome/R-HSA-5629187;http://identifiers.org/reactome/R-HSA-992696;http://identifiers.org/reactome/R-HSA-3221982;http://identifiers.org/reactome/R-HSA-5628899;http://identifiers.org/reactome/R-HSA-6791409;http://identifiers.org/reactome/R-HSA-8952128;http://identifiers.org/reactome/R-HSA-6805755;http://identifiers.org/reactome/R-HSA-6805035;http://identifiers.org/reactome/R-HSA-6799431;http://identifiers.org/reactome/R-HSA-6805276;http://identifiers.org/reactome/R-HSA-6805399
http://identifiers.org/reactome/R-HSA-8852337	2	http://pathwaycommons.org/pc2/Complex_5f8763d7d655b87f61f8d8499aa3a75c;http://pathwaycommons.org/pc2/Complex_5948e17cb7034341fe0b6ef4bc101e5d	http://identifiers.org/reactome/R-HSA-8852351	http://identifiers.org/reactome/R-HSA-8852354
http://identifiers.org/reactome/R-HSA-6793685	1	http://pathwaycommons.org/pc2/Complex_35f7e5dffb98b5467ede17a9be4e397d		
http://identifiers.org/reactome/R-HSA-5607726	1	http://pathwaycommons.org/pc2/Complex_e4c52694d948d79f8a25fa940806a8ee		http://identifiers.org/reactome/R-HSA-5607723
http://identifiers.org/reactome/R-HSA-8939688	1	http://pathwaycommons.org/pc2/Complex_c797de5992efb2b7978c4e597999bed1		http://identifiers.org/reactome/R-HSA-8939706
http://identifiers.org/reactome/R-HSA-389941	1	http://pathwaycommons.org/pc2/Complex_8e6b6e726b38dc288f0dda348dcf2232		
http://identifiers.org/reactome/R-HSA-8964550	1	http://pathwaycommons.org/pc2/Complex_8c8089d9bf5cb5a68e59ed22429f8e9d		http://identifiers.org/reactome/R-HSA-8964513
http://identifiers.org/reactome/R-HSA-5228406	2	http://pathwaycommons.org/pc2/Complex_f2be834bf16685f951842967186c883e;http://pathwaycommons.org/pc2/Protein_1f349efc9d859b851e0492d46e2d7e89		http://identifiers.org/reactome/R-HSA-5228578
http://identifiers.org/reactome/R-HSA-4570528	2	http://pathwaycommons.org/pc2/Complex_d8c24ed6a29730151361ae7cb93d908b;http://pathwaycommons.org/pc2/Protein_84efe1f7d28624c034cd3cbe7364ff30		http://identifiers.org/reactome/R-HSA-2993790;http://identifiers.org/reactome/R-HSA-2993769;http://identifiers.org/reactome/R-HSA-2993780;http://identifiers.org/reactome/R-HSA-912505
http://identifiers.org/reactome/R-HSA-167282	4	http://pathwaycommons.org/pc2/Complex_06eccd91c00ee965e552d1e7eee4510a;http://pathwaycommons.org/pc2/Complex_2cb14712047727c8f440cf45f93ca75a;http://pathwaycommons.org/pc2/Complex_8c7578cb1fedf72446defecf9ad10067;http://pathwaycommons.org/pc2/Complex_5dc1db27c2784144d5db49147a5cdf38	http://identifiers.org/reactome/R-HSA-167288;http://identifiers.org/reactome/R-HSA-167481;http://identifiers.org/reactome/R-HSA-167282;http://identifiers.org/reactome/R-HSA-167292;http://identifiers.org/reactome/R-HSA-167284	
http://identifiers.org/reactome/R-HSA-167284	4	http://pathwaycommons.org/pc2/Complex_06eccd91c00ee965e552d1e7eee4510a;http://pathwaycommons.org/pc2/Complex_8c7578cb1fedf72446defecf9ad10067;http://pathwaycommons.org/pc2/Complex_2cb14712047727c8f440cf45f93ca75a;http://pathwaycommons.org/pc2/Complex_5dc1db27c2784144d5db49147a5cdf38	http://identifiers.org/reactome/R-HSA-167288;http://identifiers.org/reactome/R-HSA-167481;http://identifiers.org/reactome/R-HSA-167292;http://identifiers.org/reactome/R-HSA-167282;http://identifiers.org/reactome/R-HSA-167284	
http://identifiers.org/reactome/R-HSA-187916	1	http://pathwaycommons.org/pc2/Complex_cb633e0f5358c115913137ccdfedb3ed		
http://identifiers.org/reactome/R-HSA-5419279	3	http://pathwaycommons.org/pc2/PhysicalEntity_b260067d79a98d03345d460ac96bf26b;http://pathwaycommons.org/pc2/Complex_6570969005193f02b88a9d82979cf618;http://pathwaycommons.org/pc2/Complex_8895dc9b90bd0f031e8a17d1ab7e6577		http://identifiers.org/reactome/R-HSA-380157;http://identifiers.org/reactome/R-HSA-5419264
http://identifiers.org/reactome/R-HSA-996727	1	http://pathwaycommons.org/pc2/Complex_10c26f3aff364d6a72cf022183c5d572		
http://identifiers.org/reactome/R-HSA-4420128	1	http://pathwaycommons.org/pc2/Complex_71e69b1db2ffe77221f319e18d4a3e29		http://identifiers.org/reactome/R-HSA-4420083
http://identifiers.org/reactome/R-HSA-170126	1	http://pathwaycommons.org/pc2/Complex_f355c73491b60d213a9d8393b803f907		
