#Entity	NumDownstream
http://pathwaycommons.org/pc2/PhysicalEntity_8b62a8403fc5d521f54c6c68c95796cf	6
http://pathwaycommons.org/pc2/Protein_fcf6d2d3a54aac9c063e8cc8456c7d10	0
http://pathwaycommons.org/pc2/Complex_694de8f8f543914c20ecd7c1652dab8e	21206
http://pathwaycommons.org/pc2/Complex_7eff90d98c616be206c88c8dc6692b9b	23218
http://pathwaycommons.org/pc2/SmallMolecule_8d6aa02dbec954d326d2984292dab31b	0
http://pathwaycommons.org/pc2/SmallMolecule_c5c642e0de4ed879a0afd7fb022d0735	21999
http://pathwaycommons.org/pc2/Complex_c5470f12ecdc3b8b7bc68b9f37e19ed1	1
http://pathwaycommons.org/pc2/Protein_a7831d60697457e875132187ad8b5ba9	22230
http://pathwaycommons.org/pc2/Complex_f54ff4aaeb1105dfd048fe1f0279f5ce	30
http://pathwaycommons.org/pc2/PhysicalEntity_f29660dd6d446fddfeebb24dcdd9541a	21182
http://pathwaycommons.org/pc2/Complex_8fbbcca4b5d6d6c3ac68b58d1d1d0bd6	22558
http://pathwaycommons.org/pc2/Complex_67190194b77a18dc602d9807d9780d21	72
http://pathwaycommons.org/pc2/Protein_9d0af0655231127a997f4fffc93e403a	22310
http://pathwaycommons.org/pc2/PhysicalEntity_1117467bde4cef87734112e46939d1f6	23241
http://pathwaycommons.org/pc2/Protein_dcfe9e799c6fd9bdc9d4c0ad6f60cdc1	173
http://pathwaycommons.org/pc2/Protein_4e3cea575d972e57569fbc598d761e4a	23019
http://pathwaycommons.org/pc2/Complex_9dc74593765360c4e7d6983abe2e9094	22305
http://pathwaycommons.org/pc2/Protein_02e958335395f7ec21b92d8f4d6e38a5	15247
http://pathwaycommons.org/pc2/Protein_096f006d4e27fe5a300684e9f3001b4d	23937
http://pathwaycommons.org/pc2/SmallMolecule_fd2960e501fa26fae2f049cd4684dd8c	25781
http://pathwaycommons.org/pc2/Complex_4dd5f16ddaf85b3239b4669b5cc0bfc8	9487
http://pathwaycommons.org/pc2/Protein_1d291e99536afc40d6bf5ef3c8af0bc2	23202
http://pathwaycommons.org/pc2/Protein_fbff0d04f0d985b3ad11d221f379cb1e	19605
http://pathwaycommons.org/pc2/Complex_676b88f612ab34eaa5013ef59cec2ee4	23243
http://pathwaycommons.org/pc2/Protein_e901f80160af5c2d8aae39e5423b1ec5	22623
http://pathwaycommons.org/pc2/Protein_008d706831e1aa210535351de125f3ae	3
http://pathwaycommons.org/pc2/Complex_19d7a1f58e0042fe752a332e836ade06	21568
http://pathwaycommons.org/pc2/Protein_fb6ced5d6f13ca6cf87054e9ab136884	23225
http://pathwaycommons.org/pc2/Protein_cbf1ce4169d3f023bfa0f186d65a2837	9
http://pathwaycommons.org/pc2/Protein_5529c8b7768cdc7c2d4b7ad8c2639172	23204
http://pathwaycommons.org/pc2/Protein_9821e1086165f80ba88533c25638faf4	23229
http://pathwaycommons.org/pc2/Protein_493b82b101f3399681f53c3ec2cb770f	18065
http://pathwaycommons.org/pc2/Protein_90a9aeab4806416236c4c8b6671f4f82	3
http://pathwaycommons.org/pc2/Protein_5a1c5206c2abbe6935471fe59cd2db6e	21524
http://pathwaycommons.org/pc2/Dna_38dc5bc016ded03cf734a7eea5fe76f2	20738
http://pathwaycommons.org/pc2/Complex_861a1d091015b7dfe631834f2e63a940	1
http://pathwaycommons.org/pc2/Complex_daec477d96f5c5c4b0a64cbd0b91f0d7	1
http://pathwaycommons.org/pc2/Protein_812727ed6257e6f80f7d911c011bd396	22762
http://pathwaycommons.org/pc2/Protein_1aded67fc8d40c80d0980aeee89a690a	22729
http://pathwaycommons.org/pc2/Complex_09bcd81369b1e3bd0ac66aea77450236	18758
http://pathwaycommons.org/pc2/Protein_c5a7055f4ce6feb5c8b846e20428efb4	22465
http://pathwaycommons.org/pc2/Protein_ae6d3bd13663782e54cde7e894dc45a5	11
http://pathwaycommons.org/pc2/Complex_da8118bb433b77e3a3bf6f9a2a58814d	23197
http://pathwaycommons.org/pc2/SmallMolecule_794422f9a411649ad5bfd031d960b27a	21504
http://pathwaycommons.org/pc2/Protein_23f76920468d4cef902fa2c6ae65dba8	0
http://pathwaycommons.org/pc2/Protein_d3183d3029c0333d2790a9ed9b916a34	23233
http://pathwaycommons.org/pc2/SmallMolecule_97e0a3ce6c9697916c9e7e1ea912ce8c	21335
http://pathwaycommons.org/pc2/Protein_64b505fe867dd047d4d634be92b77f17	5
http://pathwaycommons.org/pc2/SmallMolecule_a407e7bf41388a2ebe91a3eb8fd12e2a	23933
http://pathwaycommons.org/pc2/Protein_cbad4d996b70ce4f9239301bde5553ab	22777
http://pathwaycommons.org/pc2/Protein_ad194d22306f610c2b6e9a81892a91dd	10
http://pathwaycommons.org/pc2/Protein_fd43aeab114881b64e6b27041536e58e	19565
http://pathwaycommons.org/pc2/Complex_914e086e162714546829c27279893425	7
http://pathwaycommons.org/pc2/Complex_f6519f906ef61e39cc3ab67d3de48ccb	23206
http://pathwaycommons.org/pc2/Protein_2dd203c1ceab8f3bdd0c8967571a0013	3
http://pathwaycommons.org/pc2/Complex_7fe6b23547a3c740b41cf451b3dad6d3	19127
http://pathwaycommons.org/pc2/Complex_6293b43be441e60722fb39af4604c25c	21364
http://pathwaycommons.org/pc2/Complex_3012973e166db0212d4c0479327903a8	20465
http://pathwaycommons.org/pc2/Complex_3350766dddbb09158bbb13b495f8e1e9	10
http://pathwaycommons.org/pc2/SmallMolecule_4f96b8d37fd1076a6230afad9a8e5f84	23207
http://pathwaycommons.org/pc2/Protein_1528cdf0e5e0bc02bfa012569057f9f8	374
http://pathwaycommons.org/pc2/Complex_5d00bf6e0039ff69abcb78289779676c	1
http://pathwaycommons.org/pc2/Protein_291e91675c65134141e25176ab163184	24412
http://pathwaycommons.org/pc2/Complex_b50b1b8197901eeed18abfb907c3743a	21482
http://pathwaycommons.org/pc2/PhysicalEntity_3311bf41a7f9530dae3954ce02b633fc	22608
http://pathwaycommons.org/pc2/Protein_ef0bd40d2f78bd61be013c5e1256c8fd	4
http://pathwaycommons.org/pc2/Protein_41d6fdf12473df211c0a1f8212fd4ee4	23234
http://pathwaycommons.org/pc2/Complex_756ed5b2b7b8ea317116266cf3f37f1d	15971
http://pathwaycommons.org/pc2/Dna_90d15cefd182debc7a2e5b953f00b2fe	4
http://pathwaycommons.org/pc2/Protein_7a3b8e93118f3304cbfdbcad2ac1da8b	18504
http://pathwaycommons.org/pc2/Protein_aa0959894afb9806dae26e14683ad248	17869
http://pathwaycommons.org/pc2/Complex_d4efde8953525f9f87fb3d00a7b67497	22558
http://pathwaycommons.org/pc2/Protein_ccc5738a8500337648417ad93d5795ca	23212
http://pathwaycommons.org/pc2/Complex_1219fba859309f1d6c4cd4768c30e1e8	1
http://pathwaycommons.org/pc2/Protein_bbfd07edf51e7f5520eac494e9bffbe6	768
http://pathwaycommons.org/pc2/Complex_ec19cb0d8d814aba9c8d06deb2628178	38
http://pathwaycommons.org/pc2/Protein_a2ca26da5beb29c1fd1f977c9e32c940	21537
http://pathwaycommons.org/pc2/SmallMolecule_99fd470c81f3ecae12feca225181b2b2	9201
http://pathwaycommons.org/pc2/Complex_3956e35d4e80e3f66f83837ad9577f00	2
http://pathwaycommons.org/pc2/Protein_7ae3ef77eb07c10f9d4e92475117965a	22348
http://pathwaycommons.org/pc2/Protein_04fa6984c746201e8e966ca475233fa7	23207
http://pathwaycommons.org/pc2/Protein_f9460bc4b477a87e221f743fe938604a	22879
http://pathwaycommons.org/pc2/PhysicalEntity_9f17d03e38529b8511a612b266a1428e	720
http://pathwaycommons.org/pc2/Complex_f4ef763869415e942c15feb135516378	22592
http://pathwaycommons.org/pc2/Protein_fb333a972640af6bc39c8353d2e0af39	23210
http://pathwaycommons.org/pc2/Protein_0afa52490f655e1898c46423d8136417	17116
http://pathwaycommons.org/pc2/Protein_72ac44a53535e0cfa6daf0b639c036a4	2
http://pathwaycommons.org/pc2/Protein_0a67b5b3313b5043ad1a10b88ad4dad5	23205
http://pathwaycommons.org/pc2/Protein_fe6900ff7c860f4346ffaca24478e25e	3
http://pathwaycommons.org/pc2/Protein_3b8c4969b1be67c3a8cf9db0103ea2e7	4
http://pathwaycommons.org/pc2/Protein_1875329e51934f071c095563838cdb0a	21535
http://pathwaycommons.org/pc2/Protein_7c15019c8aebf8cbeedae125c1aac355	21288
http://pathwaycommons.org/pc2/Complex_86cadc02ad57490049a3cf83265e7029	2
http://pathwaycommons.org/pc2/Protein_de2958eade749b2949c793854606e328	22361
http://pathwaycommons.org/pc2/Protein_d116bc2c877b776fcf35dd5fd2d38021	145
http://pathwaycommons.org/pc2/Complex_37cba9ac1cbf63a0575ececcd5eaf33e	23210
http://pathwaycommons.org/pc2/Protein_d965d512561d75ce17dc89f22c23759b	4
http://pathwaycommons.org/pc2/SmallMolecule_ebada5cdd62b2e0bfa89b227166266fe	21385
http://pathwaycommons.org/pc2/Protein_5932ce5bd4be47b75749bd4722d6920d	23275
http://pathwaycommons.org/pc2/Protein_23d63a11095cb19a796380cfc929e4ef	5
http://pathwaycommons.org/pc2/Rna_c923fd6d6ec5046b61a88b7d9d9d2dee	21
http://pathwaycommons.org/pc2/SmallMolecule_f92a28d54af0b7e904e3fdb2f47b5bf2	0
http://pathwaycommons.org/pc2/Complex_a2cd6006c05053a4014068b6a5635e0c	19875
http://pathwaycommons.org/pc2/Protein_c7c36ea3bc50a150f3c2557e9f92191f	19599
http://pathwaycommons.org/pc2/Complex_8e2f22b5dc9b4846a72cef6aa2d45903	7
http://pathwaycommons.org/pc2/SmallMolecule_a35c845da11008a60390ef83939e0e83	23488
http://pathwaycommons.org/pc2/Protein_ae9791b9e15c4d3b6cce105037fae416	18500
http://pathwaycommons.org/pc2/Protein_f4a668cac5d5ba54d4f6722d9c79260a	5
http://pathwaycommons.org/pc2/Protein_6a7d7b636ee4816e70f4cf23ef1e7dc0	2
http://pathwaycommons.org/pc2/Complex_cd3ffbef9eec42122fe6116ed7dd8dba	22299
http://pathwaycommons.org/pc2/Protein_fda819888effee39185779ca90846f02	21198
http://pathwaycommons.org/pc2/PhysicalEntity_c0157f4e2c63fb4f643a74ba67504596	22308
http://pathwaycommons.org/pc2/Protein_a92e65f63a8afa5211ce793aa6973730	22881
http://pathwaycommons.org/pc2/Complex_0b41196992ba732c848c95ff6a212086	23206
http://pathwaycommons.org/pc2/Protein_cbc4328b45ca6db80f5f9b94a3e7f8b4	23263
http://pathwaycommons.org/pc2/Complex_3486247213f33d6b4ac4ae95572a1cb2	742
http://pathwaycommons.org/pc2/Protein_22dcd2fb53bf620588baa9cebbf81e5e	21572
http://pathwaycommons.org/pc2/Protein_2531c4ec0054c2f5f98a316bb1c0b724	23294
http://pathwaycommons.org/pc2/Complex_3b98804b6fc5dccfbd22e7028d623b49	21164
http://pathwaycommons.org/pc2/Protein_d0746552b23982c792d69cfe2bf50772	23652
http://pathwaycommons.org/pc2/Complex_cd176d66382ba690b7caa4ceb2efa37d	23214
http://pathwaycommons.org/pc2/Complex_54d3f824d743e8c4ed7091b3375e500a	23271
http://pathwaycommons.org/pc2/Protein_baa54757b72bc8d2a5823bbfa814dac3	23937
http://pathwaycommons.org/pc2/Protein_6d38e5d50011a0f06ecb77c454005640	21623
http://pathwaycommons.org/pc2/Protein_27a9427f9becaac4c66458fb957c5676	22006
http://pathwaycommons.org/pc2/Protein_071bd14a5898aa642c84384b186a2eae	23460
http://pathwaycommons.org/pc2/Protein_88c7c5ffd55608e291fdd96c75404e6d	11071
http://pathwaycommons.org/pc2/Protein_31479d62df0c928ae9bbb565c16548ab	22365
http://pathwaycommons.org/pc2/Protein_f792b8731b8fe7039579565b24236f97	10
http://pathwaycommons.org/pc2/Complex_a59868b09441e1dd4b001e1a2e3e8518	23204
http://pathwaycommons.org/pc2/SmallMolecule_b658d64824d82bc493fec88d7825cc95	19556
http://pathwaycommons.org/pc2/Protein_cb5c9844ad159fa6b6bd90a52b62ba1a	23221
http://pathwaycommons.org/pc2/SmallMolecule_8a581b70597b01e227ac7ecab228195d	23210
http://pathwaycommons.org/pc2/Protein_84c8a4f663679be886ae940088b1b830	6613
http://pathwaycommons.org/pc2/Complex_733c03013569837cc3a49e4b2d79298a	22316
http://pathwaycommons.org/pc2/Complex_d7f44e516fbe49032ac47d058a53ccb7	23204
http://pathwaycommons.org/pc2/PhysicalEntity_9a62334a87817fc2347b653366ab7791	21091
http://pathwaycommons.org/pc2/Protein_0487fc1203b0fa30f7399aaae451761d	0
http://pathwaycommons.org/pc2/Protein_7ad48df27f22521e39fa97e24346a6b3	2
http://pathwaycommons.org/pc2/Protein_b45e18ae460bcfe8aae77b6dbba99958	13843
http://pathwaycommons.org/pc2/Protein_0ca61f9de948d28323c5486277578e04	17860
http://pathwaycommons.org/pc2/Complex_adff52a5fc0d351f1c4a7ea97f49dae6	1
http://pathwaycommons.org/pc2/SmallMolecule_291d1fd2cfcea5697a1d5075e8c379f2	2
http://pathwaycommons.org/pc2/Protein_c3914060c2ca0b993eeaa2b0a2a6030b	23205
http://pathwaycommons.org/pc2/Protein_d833f087fca3b8d73a29ca97eadd28bd	22922
http://pathwaycommons.org/pc2/Protein_8417ded426f916234faab46b465294d4	21960
http://pathwaycommons.org/pc2/Protein_4d466fc74e20eb3b92748b07ed72f9bf	2
http://pathwaycommons.org/pc2/Protein_de9811a50e8ee0845f8f6c2e754681c6	23217
http://pathwaycommons.org/pc2/Protein_03ab6ce0bd7f3ec676d5558320943cd9	15240
http://pathwaycommons.org/pc2/Complex_04d8973fa99f15d5211ed6d6598d8811	15692
http://pathwaycommons.org/pc2/Complex_275505015d16a54ae41d4309eb30ca33	47
http://pathwaycommons.org/pc2/Complex_e185b18c01b7d9bd7ab984f0fca3af49	1
http://pathwaycommons.org/pc2/Protein_0bb3da82a9d37623bc4291f68079c1c0	4
http://pathwaycommons.org/pc2/Protein_e9e779db120fbd30c52f40cd27a67a37	20141
http://pathwaycommons.org/pc2/Protein_76d671d89fbbcfa25eaee90a0880dc97	4
http://pathwaycommons.org/pc2/SmallMolecule_da7edf11df47d703a2f89fb039c76c31	22543
http://pathwaycommons.org/pc2/SmallMolecule_eb32404e9b9e09af4d1b0bfbed7da0ad	11
http://pathwaycommons.org/pc2/Complex_379591f32702fb989c24a242f027b183	23204
http://pathwaycommons.org/pc2/Protein_15481051be2170b4a4de16c8afea2283	3
http://pathwaycommons.org/pc2/Complex_f187d91c6268396723e954015b1d09a1	23351
http://pathwaycommons.org/pc2/Dna_44d989ef568461253634011ca9d358ff	21950
http://pathwaycommons.org/pc2/Dna_8e82e30d6cc2bb091f04cab5e9c2a322	21142
http://pathwaycommons.org/pc2/Protein_a581e1ea2bf4a0847cd3425a525741f7	23213
http://pathwaycommons.org/pc2/Protein_2680c312f2ce389d8cbe42cbd6ef0949	32
http://pathwaycommons.org/pc2/Complex_96fe087db553f796da9e46df916ec549	22526
http://pathwaycommons.org/pc2/SmallMolecule_0d2742ac6f6d4a262819cccc00d8d194	23042
http://pathwaycommons.org/pc2/Protein_ced6082a13c1b7b3836f89d69aa85fa5	22596
http://pathwaycommons.org/pc2/Protein_94e9064a900b9c4485c2f3f34727a41f	21521
http://pathwaycommons.org/pc2/PhysicalEntity_bdc2edf5e895dfaf699d6d1c45169ea7	2
http://pathwaycommons.org/pc2/Protein_0973e3da33ec530769b647975f677be2	0
http://pathwaycommons.org/pc2/Rna_f0e510264d904ea73da639f55b7f53c3	7
http://pathwaycommons.org/pc2/Protein_240fffd567f2476256a4133b27e7b24d	12
http://pathwaycommons.org/pc2/Protein_e17bd3504d1a0796a5b82cfdca1484c4	21
http://pathwaycommons.org/pc2/Protein_712a0c6af4d5c8df994674696bad68bb	3
http://pathwaycommons.org/pc2/SmallMolecule_c2082e0af70c20c034780ce787ce2046	23009
http://pathwaycommons.org/pc2/Protein_c276ba3532fae6584f706314c9f44709	9034
http://pathwaycommons.org/pc2/Protein_5cec6849ad9cf8a2d72049b3f5bbc213	26
http://pathwaycommons.org/pc2/Complex_d863856589394568d1d45eb9212ded11	23937
http://pathwaycommons.org/pc2/PhysicalEntity_88c39d825e07aec4371c78538505745d	23312
http://pathwaycommons.org/pc2/Protein_74e6e3ce93cbda544730b18c1f333b83	23218
http://pathwaycommons.org/pc2/Complex_6f54e663344b972a8c2c5c89e4c11ae3	19338
http://pathwaycommons.org/pc2/Protein_99c4e9a65b12a377946c83038886e3b9	20242
http://pathwaycommons.org/pc2/Protein_2a4b61b3fa5315ab0af64d89b1ba3519	14591
http://pathwaycommons.org/pc2/Protein_d6432595cbe084c567fbd29a5ff4ecd6	14
http://pathwaycommons.org/pc2/Complex_a013536a612b10753a11b39c98d075cd	22
http://pathwaycommons.org/pc2/Complex_016bd0a7c0574881bfa0e34b9dbcc437	5
http://pathwaycommons.org/pc2/Protein_cc411b5102769be2bbb45c3d823a5ff4	22580
http://pathwaycommons.org/pc2/Protein_2adbd82d5e365e58eaf94d029da973fe	14
http://pathwaycommons.org/pc2/Protein_5b83bf1f2d0a15a2ffd97fdb95590c4c	377
http://pathwaycommons.org/pc2/Protein_51f23db4fdf972168932a403eb8e50da	19566
http://pathwaycommons.org/pc2/Protein_1663eedc27a7c161457d6b8f4b328056	23206
http://pathwaycommons.org/pc2/Protein_6ce8986bbf8477cd7ec328f6084b2014	23205
http://pathwaycommons.org/pc2/Protein_226e23911c601a80bb0dd66bc619d266	23223
http://pathwaycommons.org/pc2/SmallMolecule_66cce93b7d356608b66457d1213859ce	23218
http://pathwaycommons.org/pc2/Protein_a3a0a2f6e4ddf8367fb2d8413a161a2a	145
http://pathwaycommons.org/pc2/Protein_3aabe29a42c952aeb4092dcb16510545	22560
http://pathwaycommons.org/pc2/Protein_96c6535a3eda46294ff170c4761866ee	4
http://pathwaycommons.org/pc2/Complex_800b442317c16cd4f38bdc73943f4f2e	19986
http://pathwaycommons.org/pc2/Protein_d712cafec6205084f720a4040ebc5ba9	10
http://pathwaycommons.org/pc2/Complex_6f27676d24c673432c874355ea5f06fb	100
http://pathwaycommons.org/pc2/SmallMolecule_6c5db376c4bd13b5d95fb9443db27f4a	3
http://pathwaycommons.org/pc2/Complex_558645cb3484c44413bda0944e548d60	22337
http://pathwaycommons.org/pc2/Complex_92843da09fe5507e1e4c962b2dffd7b3	23204
http://pathwaycommons.org/pc2/Dna_e548252947c319f29c2540482685b4af	14046
http://pathwaycommons.org/pc2/PhysicalEntity_9ade96ed8591bbbe457a825473228c6a	13457
http://pathwaycommons.org/pc2/Complex_72ee4e162e0c9b1ec63129bb482ab23b	23204
http://pathwaycommons.org/pc2/Protein_057e9eab6531bebfd5fc23dbb5fc1c19	21135
http://pathwaycommons.org/pc2/Protein_c97b6592fbfe8b139d49b8dea9411aeb	14
http://pathwaycommons.org/pc2/Protein_f623dd1575c1eb6c702d6480292d3fc2	4
http://pathwaycommons.org/pc2/Complex_4d07070bc10be62b5160240a00ee5f0f	3
http://pathwaycommons.org/pc2/Complex_79574fa2870ad811e58c79e8928b5b5c	22283
http://pathwaycommons.org/pc2/PhysicalEntity_558bf50e6fe3853d9ea6f56f3238408b	59
http://pathwaycommons.org/pc2/Complex_71f15930dd01a254c9b9b4ebe1eab285	23446
http://pathwaycommons.org/pc2/Protein_614d2bdf406049168001a9b7a93f7f4d	24364
http://pathwaycommons.org/pc2/Complex_2a1812715aaf402d75aeb2ca6d81ca2f	23070
http://pathwaycommons.org/pc2/Protein_b14616f13cfa0eb395ed88a7329ccbef	22725
http://pathwaycommons.org/pc2/PhysicalEntity_ba2fa2a975174e99045f181bc26db377	26
http://pathwaycommons.org/pc2/Protein_e8f252fed29eb9b48057f839296357e9	17
http://pathwaycommons.org/pc2/Protein_289503c11d4e98e6c482b971d9dbff14	23627
http://pathwaycommons.org/pc2/Protein_42c3ee86f48d1748c08df657098b55ab	22610
http://pathwaycommons.org/pc2/Complex_b2df443560f58f3a0e8b38173326cb72	22560
http://pathwaycommons.org/pc2/Protein_162ee61b8755f891fca8a2111659740a	213
http://pathwaycommons.org/pc2/Protein_ec3688a4ee7fcdf2f1c32a726186a492	3622
http://pathwaycommons.org/pc2/Protein_8595ce83c68093e75d23f80c6c3891e0	8
http://pathwaycommons.org/pc2/Protein_fc384469a15a00d86145e137c49ed0b1	21140
http://pathwaycommons.org/pc2/Protein_5b0483d3bd9a901a5458e2cd67009d4d	81
http://pathwaycommons.org/pc2/Protein_e8cb6f7225af383228ab73f00864b5d4	21257
http://pathwaycommons.org/pc2/Protein_ad3ef1ca939ee278e794ce0e7c6d17b8	145
http://pathwaycommons.org/pc2/Protein_153b4dac98e16e9f374051642a48eed5	4
http://pathwaycommons.org/pc2/Complex_e2ec10743f9dbcba9f2f046cb197a001	21197
http://pathwaycommons.org/pc2/SmallMolecule_1548a3d92f227eca74d3b38445ccfc72	23215
http://pathwaycommons.org/pc2/Protein_2220ca06ec3017cd84f6ae3d37ffaf99	21534
http://pathwaycommons.org/pc2/Protein_0c5084d7ee776edfbfd0ddbb8785421e	22324
http://pathwaycommons.org/pc2/SmallMolecule_b4a8ec9f807a6790e96a2baeed9cd030	4
http://pathwaycommons.org/pc2/Dna_4df587119d90acb362cddb0c18ab349a	3
http://pathwaycommons.org/pc2/Protein_61bedf0a576b85ca1b15e6b3caf3e1aa	7
http://pathwaycommons.org/pc2/Protein_f55b34bd57ef6e3f9280fdde4407b3fa	22669
http://pathwaycommons.org/pc2/Complex_a422daa03756d4ebd1406385a9686652	23216
http://pathwaycommons.org/pc2/Protein_3c9c747f25596eb45c7b78b8c40f88d3	9
http://pathwaycommons.org/pc2/Complex_ab3d270443408302a847c8ba906e7e33	22766
http://pathwaycommons.org/pc2/Protein_9f024e15e0744d6259900fe665bbef94	23771
http://pathwaycommons.org/pc2/Protein_06f98bde6506c08f069c3f2c1df0c72a	15
http://pathwaycommons.org/pc2/SmallMolecule_177c5fa1dae84ea0692d444536f187c4	23701
http://pathwaycommons.org/pc2/Protein_472fc20160ddf89d1fc50fc9724fdd19	21400
http://pathwaycommons.org/pc2/Complex_d31b930f7213dafd2bd2550344023983	21177
http://pathwaycommons.org/pc2/Complex_c200edb8cb141798a14fb1f1af995fbf	22363
http://pathwaycommons.org/pc2/Protein_19f1bd8a786505c47fa40bbb43b36dae	21993
http://pathwaycommons.org/pc2/Protein_a2522c84b179f5bd390f2d9da5256d90	23231
http://pathwaycommons.org/pc2/Protein_00b541f869f67ecd96e0484ba378328c	4
http://pathwaycommons.org/pc2/Protein_4684c1315d141e932f48807674c5846c	213
http://pathwaycommons.org/pc2/SmallMolecule_d867d24f76c026e2e017b7d2d74a05b7	3
http://pathwaycommons.org/pc2/Rna_b617cdcc35773f06a05b66b91e38d3e8	23886
http://pathwaycommons.org/pc2/Protein_63e8b5e11ed0eb5732420d396aa10dfd	21488
http://pathwaycommons.org/pc2/Protein_6143849b480dc3bfae7e7af5be77a205	17876
http://pathwaycommons.org/pc2/Protein_2903e47048395f4ea5ec295cdc0fb8ae	14
http://pathwaycommons.org/pc2/Complex_369ef034994e8dab5b93a3cd955e34ea	21133
http://pathwaycommons.org/pc2/Protein_0107499b17e65dd2df4f0ab958948e06	5
http://pathwaycommons.org/pc2/Protein_52549fd6007ecb8bb98b10ea6e39ca48	23203
http://pathwaycommons.org/pc2/Protein_c2b96d91c16bc910b7621f014c1df18a	11488
http://pathwaycommons.org/pc2/Protein_37d401422309ea1981e902e5263f79d1	3
http://pathwaycommons.org/pc2/Complex_c4c8b698de2e6c9df164827e2ea43132	12997
http://pathwaycommons.org/pc2/Complex_29df4db34c6e3812b1336d33c61131ca	23217
http://pathwaycommons.org/pc2/Protein_0f07bcbc27307190cf075a631c0ecba3	18059
http://pathwaycommons.org/pc2/Protein_3233672ab8f41e060d465b01d816a203	22369
http://pathwaycommons.org/pc2/SmallMolecule_aa5f4322268b4ce56b304e525f549e90	0
http://pathwaycommons.org/pc2/Protein_c2bdf48c7fe444ca680efcbdcb691a8a	21552
http://pathwaycommons.org/pc2/Complex_a2ab309cd80da2fab6763ffcd7bc4c7b	23207
http://pathwaycommons.org/pc2/Protein_8b9632951a2b954be1eb889c40f4e790	22934
http://pathwaycommons.org/pc2/Protein_adcec2c9685913cf2792bdc4a329d1e3	23208
http://pathwaycommons.org/pc2/Protein_4cf4805297df35cd02415e327944b184	2
http://pathwaycommons.org/pc2/Protein_2af445cd67f095395e3d84e4d940beb3	0
http://pathwaycommons.org/pc2/PhysicalEntity_73218ce87b736689041d979b9dc62580	42
http://pathwaycommons.org/pc2/SmallMolecule_b406a5a39075bce7e93a5c1ae48c536f	21434
http://pathwaycommons.org/pc2/Protein_0b7e005d24026cc82780b64be0d0490e	3
http://pathwaycommons.org/pc2/Protein_ccc226d89b351376b71e2266f3c3deb3	22602
http://pathwaycommons.org/pc2/Protein_b1caa6a82d8b3b096026dfe9e1446341	0
http://pathwaycommons.org/pc2/Protein_59e18f6fffbbee7284fa9e9a309a5a01	3
http://pathwaycommons.org/pc2/Protein_6972552ec3315d7da0ff17c5e947fd8d	23205
http://pathwaycommons.org/pc2/Complex_48756ccac8afd014bb7e380e58f2b5c9	23018
http://pathwaycommons.org/pc2/SmallMolecule_763e18f4182b8355ae90b11fa3c0b820	4
http://pathwaycommons.org/pc2/Protein_ee42d81d760276e93c59f64384240fe0	22362
http://pathwaycommons.org/pc2/Protein_1d777206910efb7e581ff3fabc2fae42	23212
http://pathwaycommons.org/pc2/Complex_fe94ca1e36582139cf854a76e2587185	23719
http://pathwaycommons.org/pc2/Protein_294e05a04b4a2e0938bc8219ac58ef7f	23813
http://pathwaycommons.org/pc2/SmallMolecule_f5b76c3b8b0526bca15b3419afe7a477	21995
http://pathwaycommons.org/pc2/Protein_60a3bf0e4ec552b0d9d53d269bc67f4a	23276
http://pathwaycommons.org/pc2/Protein_e3dc8605df7650c93734bdfe73038664	19288
http://pathwaycommons.org/pc2/Protein_506f343bf9c8fedaa680b525c4ab967e	5
http://pathwaycommons.org/pc2/Protein_332eea6679b727f6684367531f5c2cd9	5
http://pathwaycommons.org/pc2/Protein_0d8e2cf07a15e1347752bcb58e00aa96	22420
http://pathwaycommons.org/pc2/Protein_719dc92fd8dc466fb86937ff10f3a359	0
http://pathwaycommons.org/pc2/Complex_b562094051198583debdd5b3b040b8a0	15645
http://pathwaycommons.org/pc2/Protein_52b40fd4b38266ce81f18ffc61431a8c	22077
http://pathwaycommons.org/pc2/Protein_1286b1068fd358b77859f9724924a1e5	2
http://pathwaycommons.org/pc2/Complex_4641aa02d8b8553dedae1542e21d5f0f	3
http://pathwaycommons.org/pc2/Protein_6c8752af82c622b432b29af46f0c554a	23217
http://pathwaycommons.org/pc2/Protein_86c6795d65bbbbcb08661c46768388d7	11
http://pathwaycommons.org/pc2/Protein_f66b69d1dd6f4e292ed7f2ff4e8a65db	22574
http://pathwaycommons.org/pc2/Protein_2d7b9e1916cbcb2957da6d2459ae11bc	23832
http://pathwaycommons.org/pc2/Protein_380488f118f2f29b912ed1e5a92f5ae9	8
http://pathwaycommons.org/pc2/SmallMolecule_1e336043683f0f817acff798312e43a6	0
http://pathwaycommons.org/pc2/Protein_f6b446f5776660d5526460184ab75a52	22267
http://pathwaycommons.org/pc2/Protein_58e12a3ae435a3db833ee2b72d59dda8	17417
http://pathwaycommons.org/pc2/Protein_634e734dd0899fafd7208c5f1f0f789c	20603
http://pathwaycommons.org/pc2/SmallMolecule_814aaf883e4fee9cd5575d67b9922cf2	0
http://pathwaycommons.org/pc2/Protein_d43ffc3122e6a69c88d5740d22a80b54	24284
http://pathwaycommons.org/pc2/Protein_052bd2b9dd453dff36e35037044825e8	23216
http://pathwaycommons.org/pc2/Complex_1d2c9337952a012a1c989800e5cc28d0	4
