#Tail	Head	PosReg	NegReg	ID
http://pathwaycommons.org/pc2/SmallMolecule_87b29f216b5c02e2242a0e2465609485;http://pathwaycommons.org/pc2/SmallMolecule_cdac79cc1fbd057ab565e6b69e8f9ba3	http://pathwaycommons.org/pc2/SmallMolecule_258d69d69513d981dd9a90e402a68935;http://pathwaycommons.org/pc2/SmallMolecule_4e080928662f656ae8f50b24173ad2c2	http://pathwaycommons.org/pc2/Protein_b425818498e4fb46236123ce2a77264e	None	http://identifiers.org/reactome/R-HSA-1482545
http://pathwaycommons.org/pc2/SmallMolecule_87b29f216b5c02e2242a0e2465609485;http://pathwaycommons.org/pc2/SmallMolecule_ceccd377c8bdbce3dc9676cf9ca37fec	http://pathwaycommons.org/pc2/SmallMolecule_afb73d1797e3578d80a546afa1c866e7;http://pathwaycommons.org/pc2/SmallMolecule_f35f786c5f554d35391a552b0d6d4098	http://pathwaycommons.org/pc2/Complex_1db3306a95cfae471bb974ce180b0bb4	None	http://identifiers.org/reactome/R-HSA-193706
http://pathwaycommons.org/pc2/SmallMolecule_87b29f216b5c02e2242a0e2465609485;http://pathwaycommons.org/pc2/SmallMolecule_cf3e2678ff5b426ce628475512565772	http://pathwaycommons.org/pc2/SmallMolecule_0f5d97f5c69472fd046f760af25da580;http://pathwaycommons.org/pc2/SmallMolecule_5eba4e7dd2fecd1539fd7c437947a528	http://pathwaycommons.org/pc2/Protein_fa982aee1b25802a0b50a24bc7083a22	None	http://identifiers.org/reactome/R-HSA-1605768
http://pathwaycommons.org/pc2/SmallMolecule_87b29f216b5c02e2242a0e2465609485;http://pathwaycommons.org/pc2/SmallMolecule_d02f45dc9853aafa4476b52c57c6a84e	http://pathwaycommons.org/pc2/SmallMolecule_168e9e055843a3450197469529ce2d5e;http://pathwaycommons.org/pc2/SmallMolecule_7abd5012387497c2f44077de855d799d	http://pathwaycommons.org/pc2/SmallMolecule_0cbf157951c134818a0e70cc4d7d481e;http://pathwaycommons.org/pc2/Complex_198b5a5fcf86a577cf3d0de77657e55a	None	http://identifiers.org/reactome/R-HSA-2509838
http://pathwaycommons.org/pc2/SmallMolecule_87b29f216b5c02e2242a0e2465609485;http://pathwaycommons.org/pc2/SmallMolecule_d108ce2a9174b7d0747de15a3950809d	http://pathwaycommons.org/pc2/SmallMolecule_168e9e055843a3450197469529ce2d5e;http://pathwaycommons.org/pc2/SmallMolecule_a3955f01d43428f655f0630a44ec9e1d	http://pathwaycommons.org/pc2/Complex_9c517b3a47ba5059d7a7f0e7488fa767	None	http://identifiers.org/reactome/R-HSA-2395818
http://pathwaycommons.org/pc2/SmallMolecule_87b29f216b5c02e2242a0e2465609485;http://pathwaycommons.org/pc2/SmallMolecule_d23448e979026f79573fa7ee665ae3af	http://pathwaycommons.org/pc2/SmallMolecule_1ef0e41a2e98c1a40e9e8be9db07c856;http://pathwaycommons.org/pc2/SmallMolecule_815cfc616d4a47f359b225907ff5f1d3	http://pathwaycommons.org/pc2/Protein_2823c19b780353263a22b2d6d05d0351	None	http://identifiers.org/reactome/R-HSA-5693373
http://pathwaycommons.org/pc2/SmallMolecule_87b29f216b5c02e2242a0e2465609485;http://pathwaycommons.org/pc2/SmallMolecule_d2c1edcea261fa097b40fba2f3e6aa35	http://pathwaycommons.org/pc2/SmallMolecule_1d5986fdd47eb54d9ae798562cb69a50;http://pathwaycommons.org/pc2/SmallMolecule_ef1f6d733a8d537c61a9df35f90c1e99	http://pathwaycommons.org/pc2/Protein_96fe9ca41a3d63455bf49c7b6c0b9951	None	http://identifiers.org/reactome/R-HSA-2395876
http://pathwaycommons.org/pc2/SmallMolecule_87b29f216b5c02e2242a0e2465609485;http://pathwaycommons.org/pc2/SmallMolecule_d2c1edcea261fa097b40fba2f3e6aa35	http://pathwaycommons.org/pc2/SmallMolecule_1d5986fdd47eb54d9ae798562cb69a50;http://pathwaycommons.org/pc2/SmallMolecule_ef1f6d733a8d537c61a9df35f90c1e99	http://pathwaycommons.org/pc2/Protein_dbd0c17e197519a1c875194dcb00ab07	None	http://identifiers.org/reactome/R-HSA-2395879
http://pathwaycommons.org/pc2/SmallMolecule_87b29f216b5c02e2242a0e2465609485;http://pathwaycommons.org/pc2/SmallMolecule_d2d727db4aa61a2a26869ee3884e59c7	http://pathwaycommons.org/pc2/SmallMolecule_25f91a7d4cd1b73f4fedda876c55ecac;http://pathwaycommons.org/pc2/SmallMolecule_ea9b1eb2cb052b4615a078c27b1aef1e	http://pathwaycommons.org/pc2/Complex_6b495cce34232e70a6653768b79ae6cc	None	http://identifiers.org/reactome/R-HSA-196955
http://pathwaycommons.org/pc2/SmallMolecule_87b29f216b5c02e2242a0e2465609485;http://pathwaycommons.org/pc2/SmallMolecule_d3845671c0d86620cea5a3ee9bfe965c	http://pathwaycommons.org/pc2/SmallMolecule_714cd9f945940c11d537b9f5ba71caa3;http://pathwaycommons.org/pc2/SmallMolecule_ef1f6d733a8d537c61a9df35f90c1e99	http://pathwaycommons.org/pc2/Protein_07370d7863d1b57f59d08e584228a745	None	http://identifiers.org/reactome/R-HSA-428696
http://pathwaycommons.org/pc2/SmallMolecule_87b29f216b5c02e2242a0e2465609485;http://pathwaycommons.org/pc2/SmallMolecule_d3845671c0d86620cea5a3ee9bfe965c	http://pathwaycommons.org/pc2/SmallMolecule_714cd9f945940c11d537b9f5ba71caa3;http://pathwaycommons.org/pc2/SmallMolecule_ef1f6d733a8d537c61a9df35f90c1e99	http://pathwaycommons.org/pc2/Protein_156eb4fe9cae15c2c94e14bf18967601	None	http://identifiers.org/reactome/R-HSA-428701
http://pathwaycommons.org/pc2/SmallMolecule_87b29f216b5c02e2242a0e2465609485;http://pathwaycommons.org/pc2/SmallMolecule_d5170033f1f2dc95abe45059eb6dca3f;http://pathwaycommons.org/pc2/SmallMolecule_f867b749a6bbdff3cbe2a0a66f110c3c	http://pathwaycommons.org/pc2/SmallMolecule_338b964744318e5ab77644623adb34df;http://pathwaycommons.org/pc2/SmallMolecule_b6c1166450f65f183475e9f9ee49eb0b;http://pathwaycommons.org/pc2/SmallMolecule_ef1f6d733a8d537c61a9df35f90c1e99	http://pathwaycommons.org/pc2/Protein_705b58bcf115bb50c95d3d5c1b2e9701	None	http://identifiers.org/reactome/R-HSA-5692462
http://pathwaycommons.org/pc2/SmallMolecule_87b29f216b5c02e2242a0e2465609485;http://pathwaycommons.org/pc2/SmallMolecule_d598550dd0afdc1fa5c48b5ae2047488	http://pathwaycommons.org/pc2/SmallMolecule_40bb1e73ac0a4abef65698bf6485c858;http://pathwaycommons.org/pc2/SmallMolecule_8d7f440bc6a6206cb48b6e750b3c2625;http://pathwaycommons.org/pc2/SmallMolecule_dfb3110764443ae0a187c03c44f37bdf	http://pathwaycommons.org/pc2/Complex_848b0e8a11da5bd30582015e9a401bb6	None	http://identifiers.org/reactome/R-HSA-2408543
http://pathwaycommons.org/pc2/SmallMolecule_87b29f216b5c02e2242a0e2465609485;http://pathwaycommons.org/pc2/SmallMolecule_dcbbc1b88dc1fbbb1828dd1c6d707737	http://pathwaycommons.org/pc2/SmallMolecule_258d69d69513d981dd9a90e402a68935;http://pathwaycommons.org/pc2/SmallMolecule_78513711f63d6f7eec85e7ba1a5bbb1c	http://pathwaycommons.org/pc2/PhysicalEntity_5731b84531a68d3dd1991097b3db8bc5	None	http://identifiers.org/reactome/R-HSA-1482685
http://pathwaycommons.org/pc2/SmallMolecule_87b29f216b5c02e2242a0e2465609485;http://pathwaycommons.org/pc2/SmallMolecule_dcbbc1b88dc1fbbb1828dd1c6d707737	http://pathwaycommons.org/pc2/SmallMolecule_258d69d69513d981dd9a90e402a68935;http://pathwaycommons.org/pc2/SmallMolecule_78513711f63d6f7eec85e7ba1a5bbb1c	http://pathwaycommons.org/pc2/Protein_b425818498e4fb46236123ce2a77264e	None	http://identifiers.org/reactome/R-HSA-1482696
http://pathwaycommons.org/pc2/SmallMolecule_87b29f216b5c02e2242a0e2465609485;http://pathwaycommons.org/pc2/SmallMolecule_dd626a813bd6758f52403e5fc7bf624f	http://pathwaycommons.org/pc2/SmallMolecule_34a779ea252c54cf3333c1bc3b4b43c8;http://pathwaycommons.org/pc2/SmallMolecule_3ab1766373105a94298d655fe0f96da5	http://pathwaycommons.org/pc2/Protein_5c01d12422981873e2efe07142163bad	None	http://identifiers.org/reactome/R-HSA-2408532
http://pathwaycommons.org/pc2/SmallMolecule_87b29f216b5c02e2242a0e2465609485;http://pathwaycommons.org/pc2/SmallMolecule_ddb71a7f8e44a7ef26478c6454134466	http://pathwaycommons.org/pc2/SmallMolecule_6a7f027b62ce0b8ad3817c2331428f1f;http://pathwaycommons.org/pc2/SmallMolecule_ef1f6d733a8d537c61a9df35f90c1e99	http://pathwaycommons.org/pc2/Complex_f1b05b6ae4a7eeb04626f140e52bc411	None	http://identifiers.org/reactome/R-HSA-6809565
http://pathwaycommons.org/pc2/SmallMolecule_87b29f216b5c02e2242a0e2465609485;http://pathwaycommons.org/pc2/SmallMolecule_ddb71a7f8e44a7ef26478c6454134466	http://pathwaycommons.org/pc2/SmallMolecule_6a7f027b62ce0b8ad3817c2331428f1f;http://pathwaycommons.org/pc2/SmallMolecule_ef1f6d733a8d537c61a9df35f90c1e99	http://pathwaycommons.org/pc2/Protein_edcf55122e816620bc37d70ddb03da04	None	http://identifiers.org/reactome/R-HSA-6809561
http://pathwaycommons.org/pc2/SmallMolecule_87b29f216b5c02e2242a0e2465609485;http://pathwaycommons.org/pc2/SmallMolecule_dfc62c9e83d9e6e57772d320d2bc192c	http://pathwaycommons.org/pc2/SmallMolecule_ef1f6d733a8d537c61a9df35f90c1e99;http://pathwaycommons.org/pc2/SmallMolecule_fa40ea85564c8df1305c42086e991e9c	http://pathwaycommons.org/pc2/Protein_bc0d1cd951253fc155c7f977ffdb4acb	None	http://identifiers.org/reactome/R-HSA-1676162
http://pathwaycommons.org/pc2/SmallMolecule_87b29f216b5c02e2242a0e2465609485;http://pathwaycommons.org/pc2/SmallMolecule_e537a2dfdb390e21ded12d6d8b84bac1	http://pathwaycommons.org/pc2/SmallMolecule_0001745acf9a0797f1951f63bc186961;http://pathwaycommons.org/pc2/SmallMolecule_ef1f6d733a8d537c61a9df35f90c1e99	http://pathwaycommons.org/pc2/PhysicalEntity_bb1ff50dd8ca934adeaf4a46fae91a0b	None	http://identifiers.org/reactome/R-HSA-1855218
http://pathwaycommons.org/pc2/SmallMolecule_87b29f216b5c02e2242a0e2465609485;http://pathwaycommons.org/pc2/SmallMolecule_e537a2dfdb390e21ded12d6d8b84bac1	http://pathwaycommons.org/pc2/SmallMolecule_0001745acf9a0797f1951f63bc186961;http://pathwaycommons.org/pc2/SmallMolecule_ef1f6d733a8d537c61a9df35f90c1e99	http://pathwaycommons.org/pc2/Protein_fe1af4ef6e6057450daa8b0d5467fbe4	None	http://identifiers.org/reactome/R-HSA-1855213
http://pathwaycommons.org/pc2/SmallMolecule_87b29f216b5c02e2242a0e2465609485;http://pathwaycommons.org/pc2/SmallMolecule_e537a2dfdb390e21ded12d6d8b84bac1	http://pathwaycommons.org/pc2/SmallMolecule_1d262c6e9250573f85d96f45bf764e58;http://pathwaycommons.org/pc2/SmallMolecule_ef1f6d733a8d537c61a9df35f90c1e99	http://pathwaycommons.org/pc2/Complex_0623b5949c9f5d45ccb055446bea9480	None	http://identifiers.org/reactome/R-HSA-1855205
http://pathwaycommons.org/pc2/SmallMolecule_87b29f216b5c02e2242a0e2465609485;http://pathwaycommons.org/pc2/SmallMolecule_e65f0328d3bf9d47f27bd1efc4f6c4a7	http://pathwaycommons.org/pc2/SmallMolecule_47e61fa4133a94308a0ee49ed94d3a2c;http://pathwaycommons.org/pc2/SmallMolecule_7e883b08c881423eb18c20ea3bbf6ea0	http://pathwaycommons.org/pc2/Complex_133a3120fe0fae46e1ac4b0136e246ba	None	http://identifiers.org/reactome/R-HSA-2161195
http://pathwaycommons.org/pc2/SmallMolecule_87b29f216b5c02e2242a0e2465609485;http://pathwaycommons.org/pc2/SmallMolecule_e66a2b7ddbad5060916b2c4f478d1409	http://pathwaycommons.org/pc2/SmallMolecule_4c509b85d46b3f0e36b207771c1d9472;http://pathwaycommons.org/pc2/SmallMolecule_8ad861d49be64cc6e5608c9c28ebb478	http://pathwaycommons.org/pc2/Protein_6c18684e34b881c1266ef286ae6f042b	None	http://identifiers.org/reactome/R-HSA-5694583
http://pathwaycommons.org/pc2/SmallMolecule_87b29f216b5c02e2242a0e2465609485;http://pathwaycommons.org/pc2/SmallMolecule_e6a2b1f86db3d54a24212322832fc552	http://pathwaycommons.org/pc2/SmallMolecule_47bdbeb8151fedf0acf22aefebe0e115	http://pathwaycommons.org/pc2/Complex_a2fa4bfe38ec46c982340532a53e79dc	None	http://identifiers.org/reactome/R-HSA-9020257
http://pathwaycommons.org/pc2/SmallMolecule_87b29f216b5c02e2242a0e2465609485;http://pathwaycommons.org/pc2/SmallMolecule_e6e202a6aea276f326c25d8660333517	http://pathwaycommons.org/pc2/SmallMolecule_50744e7c07e22a50c3a1eab8b70d08d2;http://pathwaycommons.org/pc2/SmallMolecule_9c75334d0a1b490cacc2f4ddc10da659;http://pathwaycommons.org/pc2/SmallMolecule_c606a7eb150745f3c571e8cd6834b126	http://pathwaycommons.org/pc2/Protein_d6b7b3435d1f1c4f5754b610fda83377	None	http://identifiers.org/reactome/R-HSA-426043
http://pathwaycommons.org/pc2/SmallMolecule_87b29f216b5c02e2242a0e2465609485;http://pathwaycommons.org/pc2/SmallMolecule_e78ace0077cd169846906f2cd160f0ca	http://pathwaycommons.org/pc2/SmallMolecule_019a1b69d3e3452adad4fd6e2cc1e10e;http://pathwaycommons.org/pc2/SmallMolecule_2db72326c979932f56045c8ba6dcdc92	http://pathwaycommons.org/pc2/Protein_4dceb375683d4270781ce9557f4ec9c4	None	http://identifiers.org/reactome/R-HSA-6786190
http://pathwaycommons.org/pc2/SmallMolecule_87b29f216b5c02e2242a0e2465609485;http://pathwaycommons.org/pc2/SmallMolecule_ea5bda4afa96ea9f6cf2387c117d0632	http://pathwaycommons.org/pc2/SmallMolecule_76a979e48dafb1cac469a66c02023afd;http://pathwaycommons.org/pc2/SmallMolecule_cf939640417ae8e15ea67f88477b9246	http://pathwaycommons.org/pc2/Protein_5282db5dd40f7e36bdfe2f37ad7727da	http://pathwaycommons.org/pc2/Protein_20fb55a82e4bb3a0879950a78252b9da	http://identifiers.org/reactome/R-HSA-8848355
http://pathwaycommons.org/pc2/SmallMolecule_87b29f216b5c02e2242a0e2465609485;http://pathwaycommons.org/pc2/SmallMolecule_ea69b2e8c4f40d797bc65245e87a2ccb	http://pathwaycommons.org/pc2/SmallMolecule_37dc4a485e10bb1f8bf4247b0a3655e2;http://pathwaycommons.org/pc2/SmallMolecule_59af41625468f23955d980c0e29964e2	http://pathwaycommons.org/pc2/Protein_24134908c5f55ac0cf66ae5bcb8b0052	None	http://identifiers.org/reactome/R-HSA-8869206
http://pathwaycommons.org/pc2/SmallMolecule_87b29f216b5c02e2242a0e2465609485;http://pathwaycommons.org/pc2/SmallMolecule_ea9b1eb2cb052b4615a078c27b1aef1e	http://pathwaycommons.org/pc2/SmallMolecule_22e907d07ff5c47e7a656d31ee1e6acd;http://pathwaycommons.org/pc2/SmallMolecule_9b86d1580b8c9e2a444aac8db497a9c7	http://pathwaycommons.org/pc2/Complex_53e02f7ffaf711d45ede9fa70bb63feb	None	http://identifiers.org/reactome/R-HSA-76590
http://pathwaycommons.org/pc2/SmallMolecule_87b29f216b5c02e2242a0e2465609485;http://pathwaycommons.org/pc2/SmallMolecule_ea9b1eb2cb052b4615a078c27b1aef1e	http://pathwaycommons.org/pc2/SmallMolecule_34a779ea252c54cf3333c1bc3b4b43c8;http://pathwaycommons.org/pc2/SmallMolecule_ef1f6d733a8d537c61a9df35f90c1e99	http://pathwaycommons.org/pc2/Protein_10f7b2790deea86c6c4230237efb5e1a;http://pathwaycommons.org/pc2/SmallMolecule_338b964744318e5ab77644623adb34df	None	http://identifiers.org/reactome/R-HSA-109415
http://pathwaycommons.org/pc2/SmallMolecule_87b29f216b5c02e2242a0e2465609485;http://pathwaycommons.org/pc2/SmallMolecule_ec8c0371f8a7c70b8b4b20d06f510240	http://pathwaycommons.org/pc2/SmallMolecule_f74a9d1bbee1639cd664f956f8a4d6ae;http://pathwaycommons.org/pc2/SmallMolecule_fc7616bd556514800072b3ff88309733	http://pathwaycommons.org/pc2/Protein_22dcd2fb53bf620588baa9cebbf81e5e	None	http://identifiers.org/reactome/R-HSA-8953339
http://pathwaycommons.org/pc2/SmallMolecule_87b29f216b5c02e2242a0e2465609485;http://pathwaycommons.org/pc2/SmallMolecule_edcc5b8b8d26c712720bf73e764ced92	http://pathwaycommons.org/pc2/SmallMolecule_2b7bd4a42db7d7eb553b72adf30ebbb8;http://pathwaycommons.org/pc2/SmallMolecule_5eba4e7dd2fecd1539fd7c437947a528	http://pathwaycommons.org/pc2/Protein_fa982aee1b25802a0b50a24bc7083a22	None	http://identifiers.org/reactome/R-HSA-4084994
http://pathwaycommons.org/pc2/SmallMolecule_87b29f216b5c02e2242a0e2465609485;http://pathwaycommons.org/pc2/SmallMolecule_eeeec9d559abf47ec00aa6d012331852	http://pathwaycommons.org/pc2/SmallMolecule_104890c0c9d9b2aa6a67c72f10aa5773	http://pathwaycommons.org/pc2/PhysicalEntity_a3ffa6d44f49276f83429c5cc894d11f	None	http://identifiers.org/reactome/R-HSA-9026000
http://pathwaycommons.org/pc2/SmallMolecule_87b29f216b5c02e2242a0e2465609485;http://pathwaycommons.org/pc2/SmallMolecule_efcc3e822e424f90e45a97bb69d74022	http://pathwaycommons.org/pc2/SmallMolecule_9bc4a7916273419b9830c4da7436713f;http://pathwaycommons.org/pc2/SmallMolecule_b10ac7229a1ffedc77e053c75dc9764c	http://pathwaycommons.org/pc2/Complex_195a496d8fb7a85815e99e0dbc16a086	None	http://identifiers.org/reactome/R-HSA-163402
http://pathwaycommons.org/pc2/SmallMolecule_87b29f216b5c02e2242a0e2465609485;http://pathwaycommons.org/pc2/SmallMolecule_f1140783e4151fd735e6b1c2e53a0814	http://pathwaycommons.org/pc2/SmallMolecule_168e9e055843a3450197469529ce2d5e;http://pathwaycommons.org/pc2/SmallMolecule_b50f87c7786ddd504b65c7e859c43034	http://pathwaycommons.org/pc2/SmallMolecule_0cbf157951c134818a0e70cc4d7d481e;http://pathwaycommons.org/pc2/Complex_198b5a5fcf86a577cf3d0de77657e55a	None	http://identifiers.org/reactome/R-HSA-2509831
http://pathwaycommons.org/pc2/SmallMolecule_87b29f216b5c02e2242a0e2465609485;http://pathwaycommons.org/pc2/SmallMolecule_f3cb94c0ff2690579ec7ee1a2d00a49e	http://pathwaycommons.org/pc2/SmallMolecule_5eba4e7dd2fecd1539fd7c437947a528;http://pathwaycommons.org/pc2/SmallMolecule_ef1f6d733a8d537c61a9df35f90c1e99	http://pathwaycommons.org/pc2/Complex_2d991688693b2c9021bf2539d7a0fea5	None	http://identifiers.org/reactome/R-HSA-4084989
http://pathwaycommons.org/pc2/SmallMolecule_87b29f216b5c02e2242a0e2465609485;http://pathwaycommons.org/pc2/SmallMolecule_f59cfff220fbbde9d591c4bfb1e03290	http://pathwaycommons.org/pc2/SmallMolecule_733655d665761c71cb6745a90c1682aa;http://pathwaycommons.org/pc2/SmallMolecule_c606a7eb150745f3c571e8cd6834b126	http://pathwaycommons.org/pc2/Complex_29b21dc071f9fa82981b1b89498f3b3a	None	http://identifiers.org/reactome/R-HSA-1482543
http://pathwaycommons.org/pc2/SmallMolecule_87b29f216b5c02e2242a0e2465609485;http://pathwaycommons.org/pc2/SmallMolecule_f6fb4a7368ea425ba9ec7c5e70213934	http://pathwaycommons.org/pc2/SmallMolecule_c2082e0af70c20c034780ce787ce2046	http://pathwaycommons.org/pc2/Complex_55f26420de13fe551f0a62f6d81cfcd3	None	http://identifiers.org/reactome/R-HSA-70903
http://pathwaycommons.org/pc2/SmallMolecule_87b29f216b5c02e2242a0e2465609485;http://pathwaycommons.org/pc2/SmallMolecule_f74a9d1bbee1639cd664f956f8a4d6ae	http://pathwaycommons.org/pc2/SmallMolecule_8c7482d37115a6a0ec6a37645e972e20;http://pathwaycommons.org/pc2/SmallMolecule_9b86d1580b8c9e2a444aac8db497a9c7	http://pathwaycommons.org/pc2/Complex_609db1158663e021b8a3865a5ee3bcdd	None	http://identifiers.org/reactome/R-HSA-74255
http://pathwaycommons.org/pc2/SmallMolecule_87b29f216b5c02e2242a0e2465609485;http://pathwaycommons.org/pc2/SmallMolecule_f867b749a6bbdff3cbe2a0a66f110c3c;http://pathwaycommons.org/pc2/SmallMolecule_fee06be8cf209ba5711e2837139bfa58	http://pathwaycommons.org/pc2/SmallMolecule_338b964744318e5ab77644623adb34df;http://pathwaycommons.org/pc2/SmallMolecule_493d9e148c9e58670bb21e60325a97d6;http://pathwaycommons.org/pc2/SmallMolecule_ef1f6d733a8d537c61a9df35f90c1e99	http://pathwaycommons.org/pc2/Protein_b7a5f42eeac1edb58bbbc06978af0f52	None	http://identifiers.org/reactome/R-HSA-1467466
http://pathwaycommons.org/pc2/SmallMolecule_87b29f216b5c02e2242a0e2465609485;http://pathwaycommons.org/pc2/SmallMolecule_f8878b8d4a506ab7f15bdf77e5db73fe	http://pathwaycommons.org/pc2/SmallMolecule_59af41625468f23955d980c0e29964e2;http://pathwaycommons.org/pc2/SmallMolecule_d08b5dfd514055bb5e74a566fc7773d0	http://pathwaycommons.org/pc2/Protein_05edf5694344dcbd0d10882b6bd4986b	None	http://identifiers.org/reactome/R-HSA-162857
http://pathwaycommons.org/pc2/SmallMolecule_87b29f216b5c02e2242a0e2465609485;http://pathwaycommons.org/pc2/SmallMolecule_f892c3956836e4d34387e79229070abe	http://pathwaycommons.org/pc2/SmallMolecule_892af5df0bb5f3bfd1aa0fb51606aa87;http://pathwaycommons.org/pc2/SmallMolecule_9c75334d0a1b490cacc2f4ddc10da659	http://pathwaycommons.org/pc2/Complex_90a3aeddbc61b826a8f35a2351f3fb8a	None	http://identifiers.org/reactome/R-HSA-1475435
http://pathwaycommons.org/pc2/SmallMolecule_87b29f216b5c02e2242a0e2465609485;http://pathwaycommons.org/pc2/SmallMolecule_f892c3956836e4d34387e79229070abe	http://pathwaycommons.org/pc2/SmallMolecule_892af5df0bb5f3bfd1aa0fb51606aa87;http://pathwaycommons.org/pc2/SmallMolecule_9c75334d0a1b490cacc2f4ddc10da659	http://pathwaycommons.org/pc2/Complex_d0e43a6a5b50bc4ccd29d3ea5586745b	None	http://identifiers.org/reactome/R-HSA-1475026
http://pathwaycommons.org/pc2/SmallMolecule_87b29f216b5c02e2242a0e2465609485;http://pathwaycommons.org/pc2/SmallMolecule_f9e94ae58f771e6b5a15cf9e2406f20e	http://pathwaycommons.org/pc2/SmallMolecule_59fe794eada433e4eb1ce0c074e14bf0;http://pathwaycommons.org/pc2/SmallMolecule_ef1f6d733a8d537c61a9df35f90c1e99	http://pathwaycommons.org/pc2/Complex_3bdcea378f5155a0cc8b39d5754b36be	http://pathwaycommons.org/pc2/SmallMolecule_ea9b1eb2cb052b4615a078c27b1aef1e	http://identifiers.org/reactome/R-HSA-70479
http://pathwaycommons.org/pc2/SmallMolecule_87b29f216b5c02e2242a0e2465609485;http://pathwaycommons.org/pc2/SmallMolecule_fa40ea85564c8df1305c42086e991e9c	http://pathwaycommons.org/pc2/SmallMolecule_057e561f0da360af6d9106abe16b189a;http://pathwaycommons.org/pc2/SmallMolecule_ef1f6d733a8d537c61a9df35f90c1e99	http://pathwaycommons.org/pc2/Complex_96a2fbbbb7f26ab01db8854adcc6f11c	None	http://identifiers.org/reactome/R-HSA-6809720
http://pathwaycommons.org/pc2/SmallMolecule_87b29f216b5c02e2242a0e2465609485;http://pathwaycommons.org/pc2/SmallMolecule_fa40ea85564c8df1305c42086e991e9c	http://pathwaycommons.org/pc2/SmallMolecule_057e561f0da360af6d9106abe16b189a;http://pathwaycommons.org/pc2/SmallMolecule_ef1f6d733a8d537c61a9df35f90c1e99	http://pathwaycommons.org/pc2/Protein_69f1b4e44171954a38c3e576468c221b	None	http://identifiers.org/reactome/R-HSA-1676141
http://pathwaycommons.org/pc2/SmallMolecule_87b29f216b5c02e2242a0e2465609485;http://pathwaycommons.org/pc2/SmallMolecule_fab9b2c66f16383bcb870291e90bc1dc	http://pathwaycommons.org/pc2/SmallMolecule_40dc6eb2872342916b903b9a993648d0;http://pathwaycommons.org/pc2/SmallMolecule_c7c3521b732ac2eb81d80bbafd75750c	http://pathwaycommons.org/pc2/Complex_fcacc53b56afab887135e4e7639573af;http://pathwaycommons.org/pc2/SmallMolecule_354afb3d0c20791281d5a74efc0fd6d0	http://pathwaycommons.org/pc2/SmallMolecule_7be718c41bb24d43a3719ae85030b512;http://pathwaycommons.org/pc2/Complex_f012b404a8233f0fc9f8cb67691da745	http://identifiers.org/reactome/R-HSA-1474146
http://pathwaycommons.org/pc2/SmallMolecule_87b29f216b5c02e2242a0e2465609485;http://pathwaycommons.org/pc2/SmallMolecule_fd93015d2af9735ea3799dd1fe2854f7	http://pathwaycommons.org/pc2/SmallMolecule_34dffa61ffcdbfad88405a893e338326;http://pathwaycommons.org/pc2/SmallMolecule_4041572ee513defe90659872d1910ad3	http://pathwaycommons.org/pc2/Protein_b0785fe56186c54387969169d3fc8951	None	http://identifiers.org/reactome/R-HSA-5694485
http://pathwaycommons.org/pc2/SmallMolecule_87b29f216b5c02e2242a0e2465609485;http://pathwaycommons.org/pc2/SmallMolecule_fde31e7a86c42db956ee97c9e4700f8f	http://pathwaycommons.org/pc2/SmallMolecule_ce7766522bb33d89e0da59feb204ab2f;http://pathwaycommons.org/pc2/SmallMolecule_ef1f6d733a8d537c61a9df35f90c1e99	None	None	http://identifiers.org/reactome/R-HSA-71287
http://pathwaycommons.org/pc2/SmallMolecule_87b29f216b5c02e2242a0e2465609485;http://pathwaycommons.org/pc2/SmallMolecule_fe9401a3b165fae8d20c8fdf0a2a5446	http://pathwaycommons.org/pc2/SmallMolecule_a3c203de5dc1c74ea15e6f2b8e76668a;http://pathwaycommons.org/pc2/SmallMolecule_ef1f6d733a8d537c61a9df35f90c1e99	http://pathwaycommons.org/pc2/Protein_4f4a0257aadeaac4b3cd1fd63530ab22	None	http://identifiers.org/reactome/R-HSA-446200
http://pathwaycommons.org/pc2/SmallMolecule_87fd9e3bf1e333e1d5d042592ea2588f;http://pathwaycommons.org/pc2/SmallMolecule_c1756b82ca077ecc030f3f5165d4b86c	http://pathwaycommons.org/pc2/SmallMolecule_33cb11e7db7f91f23a9d0ae0b2db0c21;http://pathwaycommons.org/pc2/SmallMolecule_3f0601d04449abeb0e43a1b4127ba3ad;http://pathwaycommons.org/pc2/SmallMolecule_f02ddedb424847b8f48d9926f57c5d35	http://pathwaycommons.org/pc2/Protein_832b72bb95c79884a42dc52c03f78a65	None	http://identifiers.org/reactome/R-HSA-70670
http://pathwaycommons.org/pc2/SmallMolecule_87fd9e3bf1e333e1d5d042592ea2588f;http://pathwaycommons.org/pc2/SmallMolecule_ea8b42b8b6001f1dd61f8abd321afa1e	http://pathwaycommons.org/pc2/SmallMolecule_2535eaf79cb3ffa4d87be62e30cfa211;http://pathwaycommons.org/pc2/SmallMolecule_33cb11e7db7f91f23a9d0ae0b2db0c21;http://pathwaycommons.org/pc2/SmallMolecule_3f0601d04449abeb0e43a1b4127ba3ad	http://pathwaycommons.org/pc2/Protein_f72616496a0f066be6bcd01475e46efa	None	http://identifiers.org/reactome/R-HSA-8955817
